Date_time|Bet|Win|Winning_text|Cards_played|Potential_win|Potential_winning_text|Ten_cards
09/10/2021, 22:32:42|5|0||['diamonds_8', 'spades_10', 'diamonds_9', 'hearts_8', 'hearts_6']|30|Flush|['diamonds_8', 'hearts_jack', 'spades_7', 'hearts_8', 'hearts_3', 'spades_10', 'diamonds_9', 'hearts_6', 'hearts_9', 'clubs_10']
09/10/2021, 22:32:50|5|0||['diamonds_king', 'clubs_3', 'spades_7', 'spades_jack', 'spades_2']|20|Straight|['diamonds_king', 'hearts_4', 'diamonds_7', 'spades_jack', 'clubs_8', 'clubs_3', 'spades_7', 'spades_2', 'diamonds_5', 'clubs_9']
09/10/2021, 22:32:56|5|5|Pair Queen's|['diamonds_queen', 'diamonds_5', 'hearts_7', 'diamonds_9', 'hearts_queen']|10|Two pair|['diamonds_queen', 'hearts_5', 'hearts_8', 'spades_3', 'diamonds_10', 'diamonds_5', 'hearts_7', 'diamonds_9', 'hearts_queen', 'clubs_ace']
09/10/2021, 22:33:04|5|0||['hearts_ace', 'spades_6', 'hearts_7', 'spades_jack', 'spades_5']|20|Straight|['hearts_ace', 'hearts_10', 'diamonds_2', 'spades_jack', 'diamonds_9', 'spades_6', 'hearts_7', 'spades_5', 'clubs_8', 'hearts_jack']
09/10/2021, 22:33:12|5|0||['clubs_7', 'diamonds_6', 'hearts_ace', 'hearts_8', 'hearts_jack']|30|Flush|['spades_6', 'clubs_5', 'hearts_ace', 'clubs_4', 'hearts_jack', 'clubs_7', 'diamonds_6', 'hearts_8', 'clubs_2', 'clubs_king']
09/10/2021, 22:33:22|5|45|Full house|['spades_jack', 'diamonds_7', 'spades_7', 'clubs_7', 'diamonds_jack']|45|Full house|['spades_jack', 'diamonds_7', 'spades_7', 'hearts_ace', 'diamonds_jack', 'clubs_7', 'spades_queen', 'diamonds_10', 'clubs_3', 'diamonds_8']
09/10/2021, 22:33:31|5|10|Two pair|['hearts_queen', 'spades_2', 'clubs_queen', 'spades_5', 'hearts_2']|10|Two pair|['hearts_queen', 'hearts_7', 'clubs_queen', 'diamonds_3', 'spades_10', 'spades_2', 'spades_5', 'hearts_2', 'hearts_5', 'spades_3']
09/10/2021, 22:33:43|5|0||['clubs_2', 'hearts_5', 'clubs_4', 'diamonds_5', 'hearts_6']|45|Full house|['clubs_2', 'clubs_king', 'clubs_4', 'diamonds_5', 'hearts_6', 'hearts_5', 'hearts_7', 'spades_king', 'diamonds_king', 'diamonds_10']
09/10/2021, 22:33:51|5|0||['clubs_9', 'spades_ace', 'hearts_3', 'hearts_10', 'diamonds_jack']|20|Straight|['hearts_7', 'spades_ace', 'clubs_10', 'spades_4', 'diamonds_jack', 'clubs_9', 'hearts_3', 'hearts_10', 'spades_8', 'spades_2']
09/10/2021, 22:34:04|5|20|Straight|['spades_3', 'spades_5', 'diamonds_7', 'diamonds_6', 'spades_4']|20|Straight|['spades_3', 'spades_5', 'diamonds_7', 'diamonds_6', 'spades_4', 'hearts_king', 'diamonds_ace', 'hearts_jack', 'hearts_7', 'spades_8']
09/10/2021, 22:34:13|5|20|Straight|['diamonds_9', 'hearts_king', 'hearts_queen', 'diamonds_10', 'hearts_jack']|20|Straight|['hearts_3', 'hearts_king', 'hearts_queen', 'clubs_2', 'clubs_10', 'diamonds_9', 'diamonds_10', 'hearts_jack', 'clubs_ace', 'spades_8']
09/10/2021, 22:34:24|5|15|Three of a kind|['spades_4', 'hearts_4', 'diamonds_4', 'hearts_2', 'hearts_9']|20|Straight|['spades_4', 'hearts_4', 'spades_8', 'clubs_queen', 'spades_jack', 'diamonds_4', 'hearts_2', 'hearts_9', 'clubs_10', 'hearts_king']
09/10/2021, 22:34:43|5|0||['hearts_6', 'clubs_5', 'spades_7', 'clubs_ace', 'spades_9']|30|Flush|['hearts_6', 'clubs_5', 'spades_7', 'spades_3', 'spades_9', 'clubs_ace', 'clubs_king', 'clubs_10', 'spades_queen', 'clubs_7']
09/10/2021, 22:34:52|5|0||['hearts_jack', 'hearts_8', 'hearts_6', 'spades_10', 'diamonds_ace']|10|Two pair|['hearts_jack', 'diamonds_3', 'diamonds_6', 'spades_8', 'diamonds_ace', 'hearts_8', 'hearts_6', 'spades_10', 'diamonds_jack', 'spades_2']
09/10/2021, 22:35:01|5|5|Pair Jack's|['diamonds_queen', 'hearts_5', 'spades_jack', 'clubs_8', 'diamonds_jack']|45|Full house|['diamonds_queen', 'spades_6', 'spades_8', 'diamonds_7', 'diamonds_jack', 'hearts_5', 'spades_jack', 'clubs_8', 'spades_queen', 'hearts_jack']
09/10/2021, 22:35:10|5|0||['diamonds_ace', 'diamonds_jack', 'diamonds_2', 'spades_4', 'spades_2']|10|Two pair|['diamonds_ace', 'diamonds_6', 'clubs_7', 'clubs_9', 'hearts_5', 'diamonds_jack', 'diamonds_2', 'spades_4', 'spades_2', 'clubs_6']
09/10/2021, 22:35:18|5|0||['clubs_jack', 'clubs_2', 'hearts_4', 'clubs_4', 'clubs_5']|20|Straight|['diamonds_8', 'spades_3', 'hearts_4', 'clubs_4', 'diamonds_2', 'clubs_jack', 'clubs_2', 'clubs_5', 'clubs_10', 'clubs_ace']
09/10/2021, 22:35:27|5|0||['clubs_10', 'clubs_ace', 'spades_4', 'hearts_king', 'hearts_9']|20|Straight|['diamonds_7', 'clubs_ace', 'hearts_2', 'hearts_king', 'clubs_6', 'clubs_10', 'spades_4', 'hearts_9', 'hearts_4', 'diamonds_queen']
09/10/2021, 22:35:34|5|15|Three of a kind|['spades_2', 'clubs_2', 'diamonds_2', 'spades_8', 'hearts_7']|45|Full house|['spades_2', 'clubs_2', 'diamonds_ace', 'hearts_8', 'spades_4', 'diamonds_2', 'spades_8', 'hearts_7', 'diamonds_6', 'clubs_queen']
09/10/2021, 22:35:41|5|0||['diamonds_8', 'clubs_7', 'spades_8', 'clubs_2', 'hearts_6']|10|Two pair|['diamonds_8', 'hearts_4', 'spades_8', 'diamonds_king', 'spades_6', 'clubs_7', 'clubs_2', 'hearts_6', 'hearts_7', 'diamonds_4']
09/10/2021, 22:35:48|5|0||['clubs_8', 'spades_10', 'diamonds_6', 'hearts_9', 'hearts_6']|10|Two pair|['hearts_ace', 'diamonds_10', 'diamonds_6', 'spades_8', 'hearts_6', 'clubs_8', 'spades_10', 'hearts_9', 'clubs_4', 'diamonds_queen']
09/10/2021, 22:35:57|5|5|Pair Queen's|['clubs_queen', 'spades_jack', 'diamonds_6', 'diamonds_queen', 'hearts_7']|20|Straight|['clubs_8', 'spades_jack', 'clubs_4', 'clubs_10', 'hearts_3', 'clubs_queen', 'diamonds_6', 'diamonds_queen', 'hearts_7', 'hearts_king']
09/10/2021, 22:36:05|5|45|Full house|['spades_10', 'hearts_queen', 'clubs_10', 'diamonds_queen', 'hearts_10']|45|Full house|['spades_10', 'hearts_ace', 'clubs_10', 'clubs_9', 'clubs_king', 'hearts_queen', 'diamonds_queen', 'hearts_10', 'diamonds_3', 'clubs_4']
09/10/2021, 22:36:17|5|0||['spades_6', 'diamonds_7', 'hearts_jack', 'spades_9', 'diamonds_6']|20|Straight|['spades_6', 'spades_ace', 'spades_10', 'clubs_queen', 'diamonds_6', 'diamonds_7', 'hearts_jack', 'spades_9', 'clubs_9', 'diamonds_2']
09/10/2021, 22:36:25|5|15|Three of a kind|['spades_queen', 'diamonds_king', 'hearts_queen', 'hearts_9', 'clubs_queen']|45|Full house|['diamonds_9', 'diamonds_5', 'hearts_queen', 'hearts_3', 'clubs_queen', 'spades_queen', 'diamonds_king', 'hearts_9', 'diamonds_jack', 'diamonds_7']
09/10/2021, 22:36:36|5|5|Pair Queen's|['spades_2', 'diamonds_queen', 'hearts_8', 'spades_queen', 'clubs_ace']|20|Straight|['hearts_4', 'hearts_2', 'spades_3', 'spades_queen', 'spades_7', 'spades_2', 'diamonds_queen', 'hearts_8', 'clubs_ace', 'diamonds_9']
09/10/2021, 22:36:45|5|0||['diamonds_7', 'spades_4', 'hearts_jack', 'clubs_10', 'hearts_ace']|20|Straight|['diamonds_10', 'clubs_2', 'hearts_jack', 'diamonds_3', 'hearts_9', 'diamonds_7', 'spades_4', 'clubs_10', 'hearts_ace', 'diamonds_ace']
09/10/2021, 22:36:52|5|0||['clubs_4', 'hearts_2', 'diamonds_2', 'hearts_jack', 'hearts_queen']|10|Two pair|['spades_queen', 'hearts_2', 'diamonds_2', 'hearts_4', 'diamonds_5', 'clubs_4', 'hearts_jack', 'hearts_queen', 'spades_10', 'spades_8']
09/10/2021, 22:37:00|5|5|Pair King's|['diamonds_ace', 'diamonds_king', 'hearts_jack', 'spades_king', 'diamonds_4']|20|Straight|['diamonds_ace', 'clubs_4', 'clubs_6', 'spades_king', 'spades_7', 'diamonds_king', 'hearts_jack', 'diamonds_4', 'diamonds_5', 'spades_10']
09/10/2021, 22:37:08|5|10|Two pair|['clubs_7', 'diamonds_7', 'spades_3', 'clubs_3', 'hearts_9']|45|Full house|['clubs_7', 'diamonds_7', 'spades_3', 'clubs_3', 'diamonds_ace', 'hearts_9', 'hearts_king', 'hearts_8', 'clubs_8', 'diamonds_3']
09/10/2021, 22:37:16|5|0||['spades_ace', 'clubs_7', 'hearts_queen', 'spades_3', 'hearts_4']|20|Straight|['spades_ace', 'spades_5', 'hearts_queen', 'hearts_7', 'clubs_3', 'clubs_7', 'spades_3', 'hearts_4', 'clubs_6', 'diamonds_8']
09/10/2021, 22:37:24|5|0||['hearts_king', 'diamonds_ace', 'diamonds_4', 'diamonds_9', 'diamonds_6']|10|Two pair|['spades_3', 'diamonds_ace', 'diamonds_4', 'diamonds_9', 'diamonds_6', 'hearts_king', 'clubs_ace', 'clubs_7', 'spades_jack', 'clubs_3']
09/10/2021, 22:37:32|5|5|Pair Queen's|['hearts_5', 'clubs_queen', 'spades_3', 'spades_queen', 'hearts_ace']|20|Straight|['hearts_king', 'clubs_queen', 'clubs_4', 'spades_queen', 'clubs_8', 'hearts_5', 'spades_3', 'hearts_ace', 'hearts_2', 'diamonds_10']
09/10/2021, 22:37:41|5|5|Pair Queen's|['clubs_queen', 'clubs_ace', 'hearts_8', 'clubs_9', 'diamonds_queen']|20|Straight|['hearts_5', 'spades_7', 'diamonds_3', 'clubs_6', 'diamonds_queen', 'clubs_queen', 'clubs_ace', 'hearts_8', 'clubs_9', 'spades_6']
09/10/2021, 22:37:52|5|0||['clubs_10', 'diamonds_queen', 'clubs_9', 'diamonds_ace', 'spades_king']|20|Straight|['diamonds_8', 'spades_3', 'diamonds_6', 'diamonds_ace', 'hearts_9', 'clubs_10', 'diamonds_queen', 'clubs_9', 'spades_king', 'hearts_king']
09/10/2021, 22:38:02|5|0||['hearts_7', 'hearts_jack', 'hearts_8', 'hearts_2', 'clubs_7']|30|Flush|['hearts_7', 'hearts_jack', 'hearts_8', 'hearts_2', 'diamonds_8', 'clubs_7', 'hearts_6', 'diamonds_3', 'diamonds_jack', 'clubs_2']
09/10/2021, 22:38:11|5|0||['clubs_8', 'spades_ace', 'clubs_queen', 'clubs_7', 'clubs_5']|30|Flush|['clubs_8', 'spades_2', 'clubs_queen', 'clubs_7', 'clubs_5', 'spades_ace', 'spades_4', 'hearts_ace', 'clubs_jack', 'hearts_10']
09/10/2021, 22:38:24|5|0||['diamonds_6', 'hearts_6', 'clubs_3', 'diamonds_9', 'diamonds_2']|30|Flush|['diamonds_10', 'hearts_9', 'diamonds_7', 'hearts_2', 'clubs_5', 'diamonds_6', 'hearts_6', 'clubs_3', 'diamonds_9', 'diamonds_2']
09/10/2021, 22:38:36|5|0||['clubs_7', 'diamonds_king', 'clubs_5', 'clubs_ace', 'clubs_6']|30|Flush|['clubs_7', 'hearts_queen', 'clubs_5', 'clubs_ace', 'clubs_6', 'diamonds_king', 'hearts_2', 'clubs_9', 'spades_ace', 'diamonds_2']
09/10/2021, 22:38:48|5|0||['diamonds_5', 'hearts_4', 'hearts_3', 'spades_2', 'hearts_2']|20|Straight|['diamonds_5', 'hearts_4', 'hearts_3', 'diamonds_jack', 'hearts_2', 'spades_2', 'hearts_10', 'diamonds_3', 'diamonds_queen', 'spades_4']
09/10/2021, 22:38:56|5|0||['diamonds_10', 'clubs_3', 'hearts_queen', 'hearts_5', 'clubs_5']|20|Straight|['clubs_king', 'diamonds_jack', 'hearts_10', 'hearts_5', 'clubs_5', 'diamonds_10', 'clubs_3', 'hearts_queen', 'clubs_8', 'spades_4']
09/10/2021, 22:39:16|5|0||['hearts_8', 'diamonds_4', 'hearts_6', 'clubs_6', 'diamonds_7']|20|Straight|['hearts_8', 'diamonds_4', 'hearts_3', 'clubs_6', 'diamonds_7', 'hearts_6', 'diamonds_5', 'diamonds_3', 'clubs_10', 'spades_10']
09/10/2021, 22:39:24|5|0||['hearts_4', 'diamonds_2', 'diamonds_queen', 'hearts_king', 'spades_7']|20|Straight|['diamonds_9', 'clubs_6', 'diamonds_queen', 'hearts_king', 'spades_5', 'hearts_4', 'diamonds_2', 'spades_7', 'diamonds_3', 'hearts_queen']
09/10/2021, 22:39:32|5|0||['spades_ace', 'spades_4', 'hearts_8', 'clubs_8', 'clubs_9']|10|Two pair|['clubs_5', 'diamonds_10', 'hearts_8', 'clubs_8', 'diamonds_2', 'spades_ace', 'spades_4', 'clubs_9', 'spades_2', 'spades_10']
09/10/2021, 22:39:41|5|5|Pair Jack's|['clubs_queen', 'hearts_jack', 'spades_5', 'clubs_jack', 'spades_6']|20|Straight|['clubs_queen', 'diamonds_5', 'diamonds_2', 'clubs_jack', 'diamonds_ace', 'hearts_jack', 'spades_5', 'spades_6', 'diamonds_king', 'clubs_7']
09/10/2021, 22:39:50|5|5|Pair Queen's|['clubs_3', 'hearts_queen', 'hearts_king', 'clubs_ace', 'spades_queen']|20|Straight|['clubs_7', 'hearts_10', 'clubs_8', 'spades_6', 'spades_queen', 'clubs_3', 'hearts_queen', 'hearts_king', 'clubs_ace', 'spades_5']
09/10/2021, 22:39:59|5|5|Pair King's|['clubs_king', 'spades_king', 'clubs_2', 'hearts_jack', 'spades_9']|30|Flush|['clubs_king', 'spades_8', 'diamonds_4', 'spades_6', 'spades_4', 'spades_king', 'clubs_2', 'hearts_jack', 'spades_9', 'diamonds_5']
09/10/2021, 22:40:08|5|0||['spades_10', 'diamonds_3', 'diamonds_8', 'hearts_6', 'clubs_3']|45|Full house|['spades_6', 'diamonds_3', 'diamonds_10', 'diamonds_4', 'clubs_3', 'spades_10', 'diamonds_8', 'hearts_6', 'clubs_6', 'spades_2']
09/10/2021, 22:40:16|5|0||['clubs_7', 'hearts_ace', 'spades_7', 'clubs_9', 'spades_3']|10|Two pair|['diamonds_6', 'hearts_ace', 'hearts_4', 'diamonds_4', 'hearts_10', 'clubs_7', 'spades_7', 'clubs_9', 'spades_3', 'diamonds_ace']
09/10/2021, 22:40:25|5|0||['spades_9', 'spades_queen', 'hearts_6', 'hearts_2', 'clubs_2']|45|Full house|['spades_6', 'spades_jack', 'clubs_king', 'hearts_2', 'clubs_2', 'spades_9', 'spades_queen', 'hearts_6', 'diamonds_jack', 'hearts_jack']
09/10/2021, 22:40:35|5|5|Pair Jack's|['hearts_3', 'diamonds_2', 'hearts_jack', 'hearts_8', 'spades_jack']|30|Flush|['diamonds_10', 'hearts_6', 'hearts_jack', 'hearts_9', 'clubs_7', 'hearts_3', 'diamonds_2', 'hearts_8', 'spades_jack', 'clubs_6']
09/10/2021, 22:40:44|5|10|Two pair|['clubs_king', 'spades_3', 'clubs_6', 'clubs_3', 'diamonds_king']|30|Flush|['clubs_king', 'spades_3', 'spades_8', 'clubs_3', 'diamonds_king', 'clubs_6', 'spades_4', 'spades_jack', 'spades_9', 'diamonds_2']
09/10/2021, 22:40:51|5|0||['hearts_10', 'spades_3', 'spades_9', 'diamonds_king', 'clubs_5']|10|Two pair|['clubs_8', 'clubs_3', 'spades_6', 'diamonds_king', 'spades_10', 'hearts_10', 'spades_3', 'spades_9', 'clubs_5', 'diamonds_5']
09/10/2021, 22:41:00|5|0||['clubs_jack', 'spades_queen', 'clubs_ace', 'spades_3', 'diamonds_king']|30|Flush|['clubs_jack', 'diamonds_5', 'clubs_ace', 'spades_8', 'diamonds_king', 'spades_queen', 'spades_3', 'spades_6', 'clubs_9', 'spades_king']
09/10/2021, 22:41:08|5|5|Pair Ace's|['clubs_ace', 'hearts_ace', 'spades_jack', 'spades_2', 'diamonds_3']|20|Straight|['clubs_9', 'hearts_ace', 'diamonds_10', 'hearts_5', 'clubs_4', 'clubs_ace', 'spades_jack', 'spades_2', 'diamonds_3', 'diamonds_jack']
09/10/2021, 22:41:14|5|0||['diamonds_5', 'diamonds_king', 'diamonds_7', 'clubs_5', 'hearts_10']|30|Flush|['clubs_8', 'diamonds_king', 'diamonds_6', 'diamonds_2', 'hearts_3', 'diamonds_5', 'diamonds_7', 'clubs_5', 'hearts_10', 'spades_queen']
09/10/2021, 22:41:22|5|0||['clubs_3', 'spades_jack', 'spades_2', 'hearts_4', 'hearts_2']|20|Straight|['spades_ace', 'clubs_10', 'spades_2', 'hearts_queen', 'hearts_2', 'clubs_3', 'spades_jack', 'hearts_4', 'clubs_jack', 'hearts_ace']
09/10/2021, 22:41:30|5|0||['diamonds_ace', 'spades_2', 'spades_king', 'clubs_2', 'diamonds_jack']|10|Two pair|['diamonds_ace', 'spades_2', 'spades_8', 'clubs_2', 'clubs_7', 'spades_king', 'diamonds_jack', 'clubs_3', 'diamonds_8', 'hearts_7']
09/10/2021, 22:41:39|5|0||['clubs_3', 'spades_10', 'clubs_king', 'hearts_4', 'hearts_3']|20|Straight|['clubs_3', 'hearts_8', 'hearts_7', 'diamonds_queen', 'hearts_3', 'spades_10', 'clubs_king', 'hearts_4', 'spades_ace', 'spades_2']
09/10/2021, 22:41:46|5|5|Pair King's|['clubs_ace', 'clubs_king', 'diamonds_6', 'hearts_king', 'hearts_3']|20|Straight|['clubs_ace', 'hearts_9', 'spades_2', 'hearts_king', 'diamonds_4', 'clubs_king', 'diamonds_6', 'hearts_3', 'diamonds_queen', 'diamonds_10']
09/10/2021, 22:41:54|5|0||['hearts_2', 'clubs_king', 'diamonds_jack', 'diamonds_ace', 'diamonds_2']|20|Straight|['diamonds_8', 'spades_7', 'diamonds_4', 'diamonds_ace', 'hearts_5', 'hearts_2', 'clubs_king', 'diamonds_jack', 'diamonds_2', 'diamonds_3']
09/10/2021, 22:42:02|5|0||['hearts_ace', 'hearts_queen', 'clubs_4', 'diamonds_4', 'hearts_jack']|45|Full house|['spades_6', 'hearts_queen', 'hearts_6', 'diamonds_6', 'hearts_jack', 'hearts_ace', 'clubs_4', 'diamonds_4', 'clubs_queen', 'hearts_2']
09/10/2021, 22:42:11|5|0||['diamonds_3', 'clubs_4', 'spades_8', 'diamonds_7', 'spades_4']|45|Full house|['diamonds_5', 'clubs_4', 'hearts_9', 'clubs_8', 'spades_4', 'diamonds_3', 'spades_8', 'diamonds_7', 'hearts_2', 'hearts_8']
09/10/2021, 22:42:20|5|0||['hearts_10', 'hearts_king', 'spades_jack', 'hearts_queen', 'clubs_3']|20|Straight|['diamonds_8', 'hearts_king', 'diamonds_6', 'hearts_queen', 'diamonds_5', 'hearts_10', 'spades_jack', 'clubs_3', 'spades_4', 'hearts_7']
09/10/2021, 22:42:27|5|0||['diamonds_7', 'diamonds_5', 'spades_king', 'hearts_10', 'hearts_queen']|10|Two pair|['spades_10', 'hearts_7', 'spades_king', 'spades_3', 'hearts_queen', 'diamonds_7', 'diamonds_5', 'hearts_10', 'diamonds_ace', 'diamonds_3']
09/10/2021, 22:42:36|5|15|Three of a kind|['diamonds_10', 'clubs_jack', 'spades_10', 'hearts_10', 'hearts_ace']|20|Straight|['diamonds_8', 'clubs_jack', 'clubs_9', 'diamonds_5', 'hearts_ace', 'diamonds_10', 'spades_10', 'hearts_10', 'hearts_4', 'clubs_3']
09/10/2021, 22:42:43|5|15|Three of a kind|['diamonds_5', 'clubs_10', 'spades_5', 'hearts_5', 'clubs_8']|45|Full house|['diamonds_ace', 'clubs_7', 'spades_5', 'hearts_5', 'clubs_4', 'diamonds_5', 'clubs_10', 'clubs_8', 'clubs_9', 'clubs_ace']
09/10/2021, 22:42:49|5|5|Pair Ace's|['clubs_10', 'diamonds_king', 'hearts_8', 'diamonds_ace', 'clubs_ace']|20|Straight|['spades_queen', 'hearts_7', 'spades_9', 'diamonds_ace', 'clubs_ace', 'clubs_10', 'diamonds_king', 'hearts_8', 'clubs_5', 'spades_10']
09/10/2021, 22:42:56|5|5|Pair Ace's|['hearts_3', 'clubs_ace', 'spades_ace', 'diamonds_2', 'clubs_8']|10|Two pair|['diamonds_10', 'clubs_ace', 'spades_ace', 'hearts_jack', 'spades_3', 'hearts_3', 'diamonds_2', 'clubs_8', 'hearts_8', 'diamonds_4']
09/10/2021, 22:43:02|5|5|Pair Ace's|['spades_jack', 'diamonds_ace', 'spades_7', 'clubs_ace', 'diamonds_king']|30|Flush|['clubs_6', 'diamonds_ace', 'clubs_queen', 'clubs_ace', 'hearts_9', 'spades_jack', 'spades_7', 'diamonds_king', 'clubs_5', 'clubs_2']
09/10/2021, 22:43:09|5|0||['hearts_queen', 'diamonds_10', 'spades_4', 'spades_6', 'spades_ace']|30|Flush|['spades_9', 'clubs_7', 'spades_2', 'hearts_4', 'spades_ace', 'hearts_queen', 'diamonds_10', 'spades_4', 'spades_6', 'hearts_5']
09/10/2021, 22:43:20|5|0||['clubs_7', 'diamonds_4', 'spades_jack', 'diamonds_9', 'diamonds_8']|20|Straight|['clubs_7', 'clubs_3', 'clubs_4', 'diamonds_9', 'diamonds_8', 'diamonds_4', 'spades_jack', 'spades_6', 'clubs_6', 'spades_5']
09/10/2021, 22:43:28|5|0||['clubs_4', 'diamonds_king', 'diamonds_8', 'clubs_8', 'diamonds_queen']|20|Straight|['hearts_7', 'clubs_5', 'diamonds_8', 'clubs_8', 'hearts_3', 'clubs_4', 'diamonds_king', 'diamonds_queen', 'hearts_9', 'diamonds_jack']
09/10/2021, 22:43:38|5|10|Two pair|['hearts_7', 'spades_3', 'clubs_3', 'spades_7', 'spades_8']|10|Two pair|['hearts_7', 'clubs_5', 'clubs_king', 'spades_7', 'spades_2', 'spades_3', 'clubs_3', 'spades_8', 'clubs_10', 'hearts_8']
09/10/2021, 22:43:47|5|0||['clubs_3', 'spades_9', 'clubs_10', 'spades_3', 'diamonds_4']|10|Two pair|['clubs_3', 'spades_queen', 'diamonds_2', 'spades_3', 'diamonds_ace', 'spades_9', 'clubs_10', 'diamonds_4', 'clubs_9', 'clubs_2']
09/10/2021, 22:43:54|5|10|Two pair|['hearts_jack', 'diamonds_queen', 'spades_queen', 'clubs_jack', 'clubs_ace']|20|Straight|['hearts_5', 'hearts_6', 'spades_queen', 'clubs_jack', 'diamonds_9', 'hearts_jack', 'diamonds_queen', 'clubs_ace', 'spades_10', 'diamonds_6']
09/10/2021, 22:44:03|5|0||['hearts_2', 'diamonds_5', 'spades_2', 'diamonds_8', 'diamonds_3']|20|Straight|['hearts_2', 'spades_ace', 'spades_2', 'clubs_6', 'clubs_queen', 'diamonds_5', 'diamonds_8', 'diamonds_3', 'clubs_4', 'clubs_9']
09/10/2021, 22:44:12|5|0||['spades_6', 'spades_jack', 'hearts_king', 'clubs_queen', 'clubs_9']|20|Straight|['hearts_7', 'spades_jack', 'hearts_king', 'clubs_queen', 'hearts_6', 'spades_6', 'clubs_9', 'hearts_4', 'diamonds_8', 'spades_ace']
09/10/2021, 22:44:19|5|5|Pair Ace's|['clubs_queen', 'hearts_jack', 'hearts_ace', 'spades_ace', 'clubs_8']|45|Full house|['clubs_queen', 'spades_10', 'hearts_8', 'clubs_4', 'diamonds_9', 'hearts_jack', 'hearts_ace', 'spades_ace', 'clubs_8', 'diamonds_8']
09/10/2021, 22:44:28|5|30|Flush|['spades_9', 'spades_5', 'spades_4', 'spades_10', 'spades_queen']|20|Straight|['spades_9', 'spades_5', 'spades_4', 'spades_10', 'spades_queen', 'hearts_10', 'spades_king', 'clubs_ace', 'diamonds_queen', 'spades_ace']
09/10/2021, 22:44:37|5|0||['hearts_king', 'spades_ace', 'diamonds_10', 'hearts_7', 'spades_10']|20|Straight|['hearts_ace', 'clubs_8', 'diamonds_10', 'diamonds_9', 'spades_10', 'hearts_king', 'spades_ace', 'hearts_7', 'spades_9', 'spades_4']
09/10/2021, 22:44:44|5|0||['clubs_ace', 'hearts_queen', 'clubs_6', 'diamonds_8', 'spades_9']|10|Two pair|['clubs_ace', 'hearts_queen', 'clubs_4', 'diamonds_6', 'hearts_3', 'clubs_6', 'diamonds_8', 'spades_9', 'hearts_10', 'hearts_8']
09/10/2021, 22:44:50|5|5|Pair Ace's|['diamonds_ace', 'hearts_ace', 'spades_6', 'clubs_jack', 'diamonds_8']|20|Straight|['diamonds_ace', 'hearts_ace', 'hearts_7', 'clubs_3', 'hearts_10', 'spades_6', 'clubs_jack', 'diamonds_8', 'diamonds_jack', 'clubs_9']
09/10/2021, 22:44:59|5|0||['diamonds_queen', 'spades_8', 'spades_3', 'clubs_2', 'spades_2']|20|Straight|['hearts_king', 'clubs_7', 'hearts_10', 'clubs_2', 'spades_2', 'diamonds_queen', 'spades_8', 'spades_3', 'hearts_queen', 'diamonds_4']
09/10/2021, 22:45:06|5|5|Pair Queen's|['hearts_6', 'spades_king', 'spades_queen', 'clubs_queen', 'spades_5']|30|Flush|['hearts_8', 'spades_king', 'spades_queen', 'spades_3', 'clubs_10', 'hearts_6', 'clubs_queen', 'spades_5', 'spades_ace', 'diamonds_ace']
09/10/2021, 22:45:14|5|0||['diamonds_jack', 'diamonds_7', 'spades_6', 'diamonds_ace', 'diamonds_6']|45|Full house|['diamonds_jack', 'spades_10', 'hearts_6', 'diamonds_ace', 'diamonds_9', 'diamonds_7', 'spades_6', 'diamonds_6', 'spades_7', 'spades_ace']
09/10/2021, 22:45:23|5|10|Two pair|['hearts_9', 'diamonds_king', 'diamonds_8', 'hearts_8', 'diamonds_9']|10|Two pair|['hearts_9', 'clubs_5', 'diamonds_8', 'hearts_8', 'diamonds_9', 'diamonds_king', 'clubs_3', 'diamonds_jack', 'spades_queen', 'spades_jack']
09/10/2021, 22:45:31|5|0||['clubs_6', 'hearts_2', 'spades_jack', 'spades_9', 'spades_6']|20|Straight|['clubs_6', 'hearts_5', 'clubs_3', 'diamonds_8', 'spades_6', 'hearts_2', 'spades_jack', 'spades_9', 'clubs_7', 'diamonds_2']
09/10/2021, 22:45:38|5|15|Three of a kind|['clubs_9', 'hearts_9', 'spades_9', 'clubs_6', 'hearts_queen']|45|Full house|['clubs_9', 'diamonds_2', 'spades_9', 'clubs_king', 'hearts_3', 'hearts_9', 'clubs_6', 'hearts_queen', 'spades_queen', 'hearts_8']
09/10/2021, 22:45:45|5|0||['spades_7', 'diamonds_king', 'clubs_6', 'diamonds_8', 'spades_ace']|10|Two pair|['diamonds_4', 'diamonds_king', 'spades_2', 'hearts_7', 'spades_6', 'spades_7', 'clubs_6', 'diamonds_8', 'spades_ace', 'clubs_jack']
09/10/2021, 22:45:53|5|0||['clubs_jack', 'clubs_6', 'hearts_10', 'hearts_king', 'spades_8']|20|Straight|['clubs_jack', 'clubs_3', 'diamonds_4', 'spades_9', 'spades_5', 'clubs_6', 'hearts_10', 'hearts_king', 'spades_8', 'hearts_ace']
09/10/2021, 22:46:07|5|0||['clubs_8', 'diamonds_6', 'hearts_7', 'diamonds_9', 'clubs_queen']|45|Full house|['clubs_8', 'diamonds_6', 'hearts_7', 'diamonds_9', 'diamonds_2', 'clubs_queen', 'clubs_9', 'hearts_2', 'spades_4', 'spades_9']
